Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
11,0.0,0.0,0.0,556.0,11.0,40.0,556.0,0.1,35.00399999999999,0.0,0.0,48.925472259521484,,,,,,,,,,,,,,,,,,,,,16.436168908279637,11.084826073675918,34.41534952737404,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,0.0,0.0,599.0,12.0,43.0,599.0,0.1,38.00399999999999,0.0,0.0,53.48130559921265,,,,,,,,,,,,,,,,,,,,,17.89240501739568,11.936686110926468,37.309207690425154,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0,0.0,0.0,650.0,13.0,51.0,650.0,0.1,44.10499999999999,0.0,0.0,58.818522453308105,,,,,,,,,,,,,,,,,,,,,20.0729221898378,13.966348470937387,43.1675729466386,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,0.0,0.0,683.0,14.0,33.0,683.0,0.1,26.006000000000007,0.0,0.0,62.37652778625488,,,,,,,,,,,,,,,,,,,,,11.331051358107485,8.722639363290158,25.683416454675356,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,0.0,0.0,721.0,15.0,38.0,721.0,0.1,32.10399999999999,0.0,0.0,66.3340950012207,,,,,,,,,,,,,,,,,,,,,14.672369171451052,10.386903314186783,31.60963763712147,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,0.0,0.0,746.0,16.0,25.0,746.0,0.1,19.104000000000006,0.0,0.0,69.10008358955383,,,,,,,,,,,,,,,,,,,,,8.393921788175463,6.54793462907678,18.931997017333263,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1.0,0.0,0.0,0.0,0.0,323.0,1069.0,0.1,311.50599999999986,0.0,0.0,288.30789279937744,,,,,,,,,5.9893923,1.4349151,9.342562,4.299933,,,,,54.64643,27.819754,256.81528,17.654373,138.47115416925442,78.2912591476551,267.31417824564403,0.001,2.6223614,0.0,2.6223614,2.6223614,-2.6587193106084198e-17,0.9999999993081825,4.549607285953901,-3.0670404900010513,32.287197,19.617863,74.83713,-1.2406626,6.194207,1.3869681,9.423716,4.540666,-0.08565212,0.04989224,0.038303025,-0.12667869,35.2878659696855,23.524938319980144,78.48830869256894,-0.16938175733740812,0.15772092,0.0,0.15772092,0.15772092,1.0158235,0.82868844,30.340624,0.008118444,0.977547,0.16371375,1.2,0.8
18,1.0,0.0,0.0,148.0,1.0,148.0,1217.0,0.1,124.01400000000001,0.0,0.0,308.64939618110657,,,,,,,,,,,,,,,,,,,,,56.222842540303105,33.139479729803504,115.92475288505238,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1.0,0.0,0.0,221.0,2.0,73.0,1290.0,0.1,68.10300000000001,0.0,0.0,316.0074689388275,,,,,,,,,,,,,,,,,,,,,32.426538525535705,20.246904971003033,65.86753188387176,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1.0,0.0,0.0,245.0,3.0,24.0,1314.0,0.1,17.105000000000008,0.0,0.0,318.71348786354065,,,,,,,,,,,,,,,,,,,,,7.126112861673072,5.999619400012527,16.96789210764303,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.0,0.0,0.0,286.0,4.0,41.0,1355.0,0.1,34.005999999999986,0.0,0.0,323.10349678993225,,,,,,,,,,,,,,,,,,,,,15.174274207367755,11.079291110149986,33.45072275227974,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.0,0.0,0.0,353.0,5.0,67.0,1422.0,0.1,59.10599999999999,0.0,0.0,329.993896484375,,,,,,,,,,,,,,,,,,,,,26.86300694004946,18.335336386631656,57.42096304013391,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.0,0.0,0.0,421.0,6.0,68.0,1490.0,0.1,61.10499999999999,0.0,0.0,337.17498230934143,,,,,,,,,,,,,,,,,,,,,28.225085460796958,18.7238662654394,59.30424337116476,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.0,0.0,0.0,525.0,7.0,104.0,1594.0,0.1,95.20600000000002,0.0,0.0,347.7920618057251,,,,,,,,,,,,,,,,,,,,,43.558933737163706,28.30241899232236,90.85749502388775,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.0,0.0,0.0,569.0,8.0,44.0,1638.0,0.1,38.10399999999999,0.0,0.0,352.51102447509766,,,,,,,,,,,,,,,,,,,,,17.5750052726022,12.10961715445639,37.4054733091505,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0,0.0,0.0,594.0,9.0,25.0,1663.0,0.1,18.105000000000008,0.0,0.0,355.2475745677948,,,,,,,,,,,,,,,,,,,,,7.598387278858944,6.311108199375269,17.950924215535384,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.0,0.0,0.0,646.0,10.0,52.0,1715.0,0.1,46.10399999999999,0.0,0.0,360.79130697250366,,,,,,,,,,,,,,,,,,,,,21.438132080795658,14.373903721561916,45.07933071389571,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.0,0.0,0.0,699.0,11.0,53.0,1768.0,0.1,45.20499999999999,0.0,0.0,366.289103269577,,,,,,,,,,,,,,,,,,,,,20.25458450933884,14.401066130544123,44.219902606315074,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,0.0,742.0,12.0,43.0,1811.0,0.1,37.10399999999999,0.0,0.0,371.0865857601166,,,,,,,,,,,,,,,,,,,,,17.09144567810827,11.824101784071377,36.44191522437488,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,0.0,797.0,13.0,55.0,1866.0,0.1,50.00399999999999,0.0,0.0,376.90103578567505,,,,,,,,,,,,,,,,,,,,,23.697756756757112,15.30103257809271,48.79817092205155,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,0.0,827.0,14.0,30.0,1896.0,0.1,24.104000000000006,0.0,0.0,380.26853227615356,,,,,,,,,,,,,,,,,,,,,10.803169559579546,8.046394469786554,23.827536157992444,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,0.0,898.0,15.0,71.0,1967.0,0.1,66.00400000000002,0.0,0.0,387.68509459495544,,,,,,,,,,,,,,,,,,,,,31.379672623198793,19.69886800550575,63.90378691379355,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,0.0,920.0,16.0,22.0,1989.0,0.1,16.104000000000006,0.0,0.0,390.1979148387909,,,,,,,,,,,,,,,,,,,,,6.9569561682927175,5.629839527045579,15.982896774950687,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2.0,0.0,0.0,0.0,0.0,56.0,2045.0,0.1,50.10399999999999,0.0,0.0,567.5113732814789,,,,,,,,,7.1253347,1.7876481,11.180618,5.1633573,,,,,50.498814,22.109484,129.33748,18.680891,23.36517850592247,15.49424962022317,48.89328768575216,0.001,2.6123655,0.0,2.6123655,2.6123655,0.0,0.999999999438587,5.218327531456122,-3.161908955476923,36.41551,24.51336,90.88018,-1.1107934,7.3255568,1.7275234,11.217898,5.4053206,-0.08200285,0.062578134,0.08045954,-0.12495344,35.31204504398246,24.749377221361534,92.52897707230724,-0.010300443250796099,0.22987618,0.0,0.22987618,0.22987618,1.0333248,0.80231375,20.088634,4.929561e-06,0.9811444,0.17051831,1.2,0.8
35,2.0,0.0,0.0,43.0,1.0,43.0,2088.0,0.1,37.10399999999999,0.0,0.0,577.4789524078369,,,,,,,,,,,,,,,,,,,,,17.09144567810827,11.824101784071377,36.44191522437488,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2.0,0.0,0.0,97.0,2.0,54.0,2142.0,0.1,49.00399999999999,0.0,0.0,583.3518900871277,,,,,,,,,,,,,,,,,,,,,23.21531942352799,15.023028818232063,47.84601693899054,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2.0,0.0,0.0,308.0,3.0,211.0,2353.0,0.1,201.405,0.0,0.0,604.3243582248688,,,,,,,,,,,,,,,,,,,,,91.43912568082162,54.86536290293787,182.4761142337,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2.0,0.0,0.0,454.0,4.0,146.0,2499.0,0.1,138.10600000000002,0.0,0.0,619.0801391601562,,,,,,,,,,,,,,,,,,,,,63.76859288464713,39.23072492945612,129.05376391290352,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2.0,0.0,0.0,484.0,5.0,30.0,2529.0,0.1,23.204000000000008,0.0,0.0,622.4104840755463,,,,,,,,,,,,,,,,,,,,,10.062100937490946,7.857109629697264,22.948010043953136,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2.0,0.0,0.0,585.0,6.0,101.0,2630.0,0.1,94.10500000000002,0.0,0.0,632.8988361358643,,,,,,,,,,,,,,,,,,,,,43.8515962303316,27.639117905015727,89.85561014541723,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,0.0,744.0,7.0,159.0,2789.0,0.1,153.104,0.0,0.0,648.6559550762177,,,,,,,,,,,,,,,,,,,,,71.46359675994019,42.51919572114296,142.02519648293895,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,0.0,840.0,8.0,96.0,2885.0,0.1,91.10300000000001,0.0,0.0,658.5009243488312,,,,,,,,,,,,,,,,,,,,,43.32561891972356,26.406089059843442,87.11788924430593,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,0.0,927.0,9.0,87.0,2972.0,0.1,77.405,0.0,0.0,667.3119449615479,,,,,,,,,,,,,,,,,,,,,35.113684557493315,23.290901085736316,74.49903301048607,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,0.0,970.0,10.0,43.0,3015.0,0.1,37.10399999999999,0.0,0.0,671.9884159564972,,,,,,,,,,,,,,,,,,,,,17.09144567810827,11.824101784071377,36.44191522437488,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,0.0,1000.0,11.0,30.0,3045.0,0.1,25.004000000000005,0.0,0.0,675.3512756824493,,,,,,,,,,,,,,,,,,,,,11.573497113046061,8.204321279643219,24.70618274591771,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,0.0,1028.0,12.0,28.0,3073.0,0.1,23.004000000000005,0.0,0.0,678.6423888206482,,,,,,,,,,,,,,,,,,,,,10.600616217224722,7.61864563997825,22.752665323900185,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,0.0,1153.0,13.0,125.0,3198.0,0.1,119.10400000000001,0.0,0.0,691.3141922950745,,,,,,,,,,,,,,,,,,,,,55.929498368833094,33.937140783507466,112.33737511675432,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,0.0,1254.0,14.0,101.0,3299.0,0.1,94.10500000000002,0.0,0.0,701.9268763065338,,,,,,,,,,,,,,,,,,,,,43.8515962303316,27.639117905015727,89.85561014541723,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,0.0,1322.0,15.0,68.0,3367.0,0.1,58.603,0.0,0.0,709.0342447757721,,,,,,,,,,,,,,,,,,,,,26.618835741364524,17.662409308616205,56.906675614139886,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,0.0,1381.0,16.0,59.0,3426.0,0.1,53.10399999999999,0.0,0.0,715.3677425384521,,,,,,,,,,,,,,,,,,,,,24.808140906562752,16.32989089628529,51.743755453664676,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,3.0,0.0,0.0,0.0,0.0,44.0,3470.0,0.1,39.00399999999999,0.0,0.0,960.5108561515808,,,,,,,,,6.1034665,1.352978,9.287347,4.582272,,,,,51.77211,24.780516,185.03458,14.809739,18.377432780278777,12.219587140746055,38.27189848273473,0.001,2.6063693,0.0,2.6063693,2.6063693,2.991758887410948e-17,0.9999999994264968,5.111430461569769,-3.959435584125799,33.415752,22.632467,102.309685,-1.4228861,6.2759175,1.2968178,9.329565,4.8150516,-0.054310333,0.0576477,0.07535536,-0.115492195,38.4958301106751,22.93169619782348,99.88370532195216,-0.0764613525417075,0.34084955,0.0,0.34084955,0.34084955,0.95404387,0.89932245,57.188313,2.034687e-12,0.95077336,0.16782929,1.2,0.8
52,3.0,0.0,0.0,295.0,1.0,295.0,3765.0,0.1,289.1039999999999,0.0,0.0,995.9183642864227,,,,,,,,,,,,,,,,,,,,,130.27839661163182,73.98663753222729,251.17396976512933,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,3.0,0.0,0.0,403.0,2.0,108.0,3873.0,0.1,102.00500000000002,0.0,0.0,1006.8268549442291,,,,,,,,,,,,,,,,,,,,,47.9435812095514,29.52534982205692,97.0210382849,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,3.0,0.0,0.0,446.0,3.0,43.0,3916.0,0.1,36.10499999999999,0.0,0.0,1011.3893368244171,,,,,,,,,,,,,,,,,,,,,16.22253023414073,11.67449753591705,35.478352426432394,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,3.0,0.0,0.0,514.0,4.0,68.0,3984.0,0.1,58.504,0.0,0.0,1018.5530405044556,,,,,,,,,,,,,,,,,,,,,26.71582270788993,17.473592768308027,56.800868992980455,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,3.0,0.0,0.0,692.0,5.0,178.0,4162.0,0.1,172.104,0.0,0.0,1036.4448428153992,,,,,,,,,,,,,,,,,,,,,79.99646833156991,47.18407205604092,158.18083212038937,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,3.0,0.0,0.0,719.0,6.0,27.0,4189.0,0.1,22.103000000000005,0.0,0.0,1039.5416376590729,,,,,,,,,,,,,,,,,,,,,10.201341361182834,7.338786382244091,21.871284480925436,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,3.0,0.0,0.0,767.0,7.0,48.0,4237.0,0.1,42.10399999999999,0.0,0.0,1044.7867279052734,,,,,,,,,,,,,,,,,,,,,19.507900232237088,13.245958418979626,41.25007969816926,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,3.0,0.0,0.0,996.0,8.0,229.0,4466.0,0.1,217.506,0.0,0.0,1067.4655253887177,,,,,,,,,,,,,,,,,,,,,98.20067226274541,58.37144492128919,195.4086679791218,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,3.0,0.0,0.0,1109.0,9.0,113.0,4579.0,0.1,106.10500000000002,0.0,0.0,1078.743634223938,,,,,,,,,,,,,,,,,,,,,49.4589482546253,30.794128204957918,100.71747307590614,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,0.0,1233.0,10.0,124.0,4703.0,0.1,111.606,0.0,0.0,1091.1484949588776,,,,,,,,,,,,,,,,,,,,,50.05545740721861,32.725712908622576,105.61023814756192,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,0.0,1274.0,11.0,41.0,4744.0,0.1,34.10499999999999,0.0,0.0,1095.4186458587646,,,,,,,,,,,,,,,,,,,,,15.25969691628325,11.094757543749157,33.546411703427545,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,0.0,1328.0,12.0,54.0,4798.0,0.1,49.102999999999994,0.0,0.0,1100.9634194374084,,,,,,,,,,,,,,,,,,,,,23.306519648818455,15.03005175881526,47.94028055980286,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,0.0,1383.0,13.0,55.0,4853.0,0.1,49.10399999999999,0.0,0.0,1106.8586180210114,,,,,,,,,,,,,,,,,,,,,22.8837382169744,15.214839867268127,47.94122891466684,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.0,0.0,0.0,1442.0,14.0,59.0,4912.0,0.1,53.00499999999999,0.0,0.0,1113.0502920150757,,,,,,,,,,,,,,,,,,,,,24.718301095679664,16.32132970357891,51.64986832213084,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3.0,0.0,0.0,1589.0,15.0,147.0,5059.0,0.1,141.104,0.0,0.0,1128.0488097667694,,,,,,,,,,,,,,,,,,,,,66.01992881670661,39.52515166461046,131.66226332833753,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3.0,0.0,0.0,1658.0,16.0,69.0,5128.0,0.1,63.10399999999999,0.0,0.0,1135.0685403347015,,,,,,,,,,,,,,,,,,,,,29.60212139394577,19.08932685575387,61.183759959977735,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,4.0,0.0,0.0,0.0,0.0,122.0,5250.0,0.1,116.10400000000001,0.0,0.0,1446.8444232940674,,,,,,,,,7.668586,1.2756047,10.815575,6.2079396,,,,,59.756245,27.121813,254.16,18.1094,54.542426715615164,33.16498436252553,109.6690523763954,0.001,2.573933,0.0,2.573933,2.573933,-1.5967252488991017e-17,0.999999999399334,4.8599017024897995,-4.522521311766339,40.651386,22.436546,101.67042,-0.9606305,7.8724394,1.221614,10.876531,6.4520664,-0.08646859,0.055741847,0.056493208,-0.12830111,47.39306261901394,25.58459008657333,103.80425396696045,-0.04677016565128422,0.20286918,0.0,0.20286918,0.20286918,1.0431486,1.0853257,42.731842,0.00012773761,0.9754015,0.17015795,1.2,0.8
69,4.0,0.0,0.0,132.0,1.0,132.0,5382.0,0.1,120.70400000000002,0.0,0.0,1466.1989796161652,,,,,,,,,,,,,,,,,,,,,58.08530341178496,34.29998973405362,113.26315299247638,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,4.0,0.0,0.0,192.0,2.0,60.0,5442.0,0.1,54.10399999999999,0.0,0.0,1472.33274102211,,,,,,,,,,,,,,,,,,,,,25.28866055289525,16.607600253309943,52.69201169821101,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,4.0,0.0,0.0,231.0,3.0,39.0,5481.0,0.1,33.10399999999999,0.0,0.0,1476.5567736625671,,,,,,,,,,,,,,,,,,,,,15.156294320169865,10.675709396859665,32.57802799948435,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,4.0,0.0,0.0,349.0,4.0,118.0,5599.0,0.1,112.10400000000001,0.0,0.0,1488.3167178630829,,,,,,,,,,,,,,,,,,,,,52.688848114199224,32.13157003300289,106.09880743859428,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,4.0,0.0,0.0,419.0,5.0,70.0,5669.0,0.1,56.30999999999998,0.0,0.0,1495.79195022583,,,,,,,,,,,,,,,,,,,,,23.419917559215428,18.217501370880516,54.78011121317003,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,4.0,0.0,0.0,461.0,6.0,42.0,5711.0,0.1,33.106999999999985,0.0,0.0,1500.4450101852417,,,,,,,,,,,,,,,,,,,,,14.076572600101892,11.003059531359886,32.580913196275084,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,4.0,0.0,0.0,508.0,7.0,47.0,5758.0,0.1,40.10499999999999,0.0,0.0,1505.8474080562592,,,,,,,,,,,,,,,,,,,,,18.148217805721234,12.825480706907376,39.330655743963284,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,4.0,0.0,0.0,689.0,8.0,181.0,5939.0,0.1,175.104,0.0,0.0,1524.4706845283508,,,,,,,,,,,,,,,,,,,,,81.33415369010002,47.91228633849064,160.7037650083437,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,4.0,0.0,0.0,875.0,9.0,186.0,6125.0,0.1,179.204,0.0,0.0,1542.7686567306519,,,,,,,,,,,,,,,,,,,,,83.46672179041472,48.98328107543355,164.00703981958236,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,4.0,0.0,0.0,1049.0,10.0,174.0,6299.0,0.1,168.104,0.0,0.0,1560.4713184833527,,,,,,,,,,,,,,,,,,,,,78.20882209404868,46.20960341808652,154.80512039129783,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,4.0,0.0,0.0,1338.0,11.0,289.0,6588.0,0.1,279.5039999999999,0.0,0.0,1589.4732162952423,,,,,,,,,,,,,,,,,,,,,126.20813436921837,70.93858300873333,243.51663892851414,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,4.0,0.0,0.0,1470.0,12.0,132.0,6720.0,0.1,125.10500000000002,0.0,0.0,1602.9696028232574,,,,,,,,,,,,,,,,,,,,,58.251912935881215,35.70399322848237,117.65093170494191,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,1594.0,13.0,124.0,6844.0,0.1,119.00400000000002,0.0,0.0,1615.7982037067413,,,,,,,,,,,,,,,,,,,,,56.28856281883098,33.697860464120666,112.24860316819824,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
